# X0,X1,Y0,Y1,Z0,Z1
4.225326119617204945e+00,4.012999630465981404e+00,2.208153400413383949e+01,2.059453261889269626e+01,-7.185489506857049236e+00,-6.914369840831726677e+00
4.012999630465981404e+00,4.279764748826836218e+00,2.059453261889269626e+01,2.047731692225022471e+01,-6.914369840831726677e+00,-6.517176541814009738e+00
4.279764748826836218e+00,4.225879988746953586e+00,2.047731692225022471e+01,2.301004423614458361e+01,-6.517176541814009738e+00,-6.949158451873392650e+00
4.225879988746953586e+00,4.266026769304020583e+00,2.301004423614458361e+01,2.083503914199073392e+01,-6.949158451873392650e+00,-6.880999102603134965e+00
4.266026769304020583e+00,4.282666797913400103e+00,2.083503914199073392e+01,2.112068321406922422e+01,-6.880999102603134965e+00,-6.923542058666136256e+00
4.282666797913400103e+00,4.973698053371645500e+00,2.112068321406922422e+01,2.108644615232045183e+01,-6.923542058666136256e+00,-6.885780273525736739e+00
4.973698053371645500e+00,4.318866506438423514e+00,2.108644615232045183e+01,2.273581180824207237e+01,-6.885780273525736739e+00,-7.964923542426341818e+00
4.318866506438423514e+00,4.238423194539433503e+00,2.273581180824207237e+01,2.376285840876870381e+01,-7.964923542426341818e+00,-7.314614763255562480e+00
4.238423194539433503e+00,4.282484161495434094e+00,2.376285840876870381e+01,2.065288387788827507e+01,-7.314614763255562480e+00,-6.946915923720549557e+00
4.282484161495434094e+00,4.875798335253757720e+00,2.065288387788827507e+01,2.102564220792145377e+01,-6.946915923720549557e+00,-6.975511827054869940e+00
4.875798335253757720e+00,4.062323391235501902e+00,2.102564220792145377e+01,2.240146138277282262e+01,-6.975511827054869940e+00,-7.864915787409754167e+00
4.062323391235501902e+00,4.319736565113613480e+00,2.240146138277282262e+01,2.233844749092747151e+01,-7.864915787409754167e+00,-6.739493585816453525e+00
4.319736565113613480e+00,4.227245717409855885e+00,2.233844749092747151e+01,2.180157078462145748e+01,-6.739493585816453525e+00,-6.946686249224371501e+00
4.227245717409855885e+00,4.756652231899350269e+00,2.180157078462145748e+01,2.084771598420116945e+01,-6.946686249224371501e+00,-6.902147909460981445e+00
4.756652231899350269e+00,4.934901672396406980e+00,2.084771598420116945e+01,2.227421133588986990e+01,-6.902147909460981445e+00,-7.753120692031459704e+00
4.934901672396406980e+00,4.635303728942325563e+00,2.227421133588986990e+01,2.373568769759416597e+01,-7.753120692031459704e+00,-8.132914107265182935e+00
4.635303728942325563e+00,4.764091498299183769e+00,2.373568769759416597e+01,2.586814791338522923e+01,-8.132914107265182935e+00,-7.678910156257676256e+00
4.764091498299183769e+00,4.451600072474906966e+00,2.586814791338522923e+01,2.305044613607657666e+01,-7.678910156257676256e+00,-7.838848081183763306e+00
4.451600072474906966e+00,4.705168314113950423e+00,2.305044613607657666e+01,2.314134989767873662e+01,-7.838848081183763306e+00,-7.456041401003618674e+00
4.705168314113950423e+00,4.923513315025502379e+00,2.314134989767873662e+01,2.202661227925500143e+01,-7.456041401003618674e+00,-7.705276959160299199e+00
4.923513315025502379e+00,4.225195824266853251e+00,2.202661227925500143e+01,2.341347912801417408e+01,-7.705276959160299199e+00,-8.030652644684279196e+00
4.225195824266853251e+00,4.017070418647168850e+00,2.341347912801417408e+01,2.403162801134240212e+01,-8.030652644684279196e+00,-7.023198135753857763e+00
4.017070418647168850e+00,4.015549263881521114e+00,2.403162801134240212e+01,2.021769950546407912e+01,-7.023198135753857763e+00,-6.651475152145303937e+00
4.015549263881521114e+00,4.190237922382089586e+00,2.021769950546407912e+01,2.159197419157328923e+01,-6.651475152145303937e+00,-6.469798182423607713e+00
4.190237922382089586e+00,4.313326425938670994e+00,2.159197419157328923e+01,2.317633901150107079e+01,-6.469798182423607713e+00,-6.789050223776312620e+00
4.313326425938670994e+00,4.839287628946427944e+00,2.317633901150107079e+01,2.165736602066992234e+01,-6.789050223776312620e+00,-6.950613644177789041e+00
4.839287628946427944e+00,4.557882141942423360e+00,2.165736602066992234e+01,2.233908766943015323e+01,-6.950613644177789041e+00,-7.902355337462533491e+00
4.557882141942423360e+00,4.306614253346480403e+00,2.233908766943015323e+01,2.381148504595646287e+01,-7.902355337462533491e+00,-7.599580273595011093e+00
4.306614253346480403e+00,4.414350482464593384e+00,2.381148504595646287e+01,2.158245254223114529e+01,-7.599580273595011093e+00,-7.084025105704647274e+00
4.414350482464593384e+00,4.629622875963310236e+00,2.158245254223114529e+01,2.109854722114231507e+01,-7.084025105704647274e+00,-7.207751576992992071e+00
4.629622875963310236e+00,4.816766762146977854e+00,2.109854722114231507e+01,2.156889202409136530e+01,-7.207751576992992071e+00,-7.557603264984745550e+00
4.816766762146977854e+00,4.689276787304302196e+00,2.156889202409136530e+01,2.259670723779603918e+01,-7.557603264984745550e+00,-7.893296483929054475e+00
4.689276787304302196e+00,4.903197261031510656e+00,2.259670723779603918e+01,2.399806898144186462e+01,-7.893296483929054475e+00,-7.716250150293020305e+00
4.903197261031510656e+00,4.810179817525813917e+00,2.399806898144186462e+01,2.346428383980857646e+01,-7.716250150293020305e+00,-8.140548186135280417e+00
4.810179817525813917e+00,4.170987695190008893e+00,2.346428383980857646e+01,2.638729502722074116e+01,-8.140548186135280417e+00,-8.056069934727403847e+00
4.170987695190008893e+00,4.463742416155261239e+00,2.638729502722074116e+01,2.403216623712030042e+01,-8.056069934727403847e+00,-6.968253393666485884e+00
4.463742416155261239e+00,4.841000424147331671e+00,2.403216623712030042e+01,2.145205952921369530e+01,-6.968253393666485884e+00,-7.271394274637248856e+00
4.841000424147331671e+00,4.651316850416552739e+00,2.145205952921369530e+01,2.198664303583179702e+01,-7.271394274637248856e+00,-7.876219390796659781e+00
4.651316850416552739e+00,4.025786154600222488e+00,2.198664303583179702e+01,2.386803122383755493e+01,-7.876219390796659781e+00,-7.570404367510799482e+00
4.025786154600222488e+00,4.471517180423099980e+00,2.386803122383755493e+01,2.081698624170173062e+01,-7.570404367510799482e+00,-6.689640779779531421e+00
4.471517180423099980e+00,4.028953243880915025e+00,2.081698624170173062e+01,2.237781153006942247e+01,-6.689640779779531421e+00,-7.195039150777674308e+00
4.028953243880915025e+00,4.495175497456378011e+00,2.237781153006942247e+01,2.004523909199475895e+01,-7.195039150777674308e+00,-6.643163672210779858e+00
4.495175497456378011e+00,4.129369155831554394e+00,2.004523909199475895e+01,2.272342672804699504e+01,-6.643163672210779858e+00,-7.250659627986647315e+00
4.129369155831554394e+00,4.716694478872163643e+00,2.272342672804699504e+01,2.044908296267710313e+01,-7.250659627986647315e+00,-6.674419712815538475e+00
4.716694478872163643e+00,4.787096074818052216e+00,2.044908296267710313e+01,2.312311849544317965e+01,-6.674419712815538475e+00,-7.602926712395771780e+00
4.787096074818052216e+00,4.292845500892753741e+00,2.312311849544317965e+01,2.266451676453615249e+01,-7.602926712395771780e+00,-7.860062591441313806e+00
4.292845500892753741e+00,4.618568674063785906e+00,2.266451676453615249e+01,2.279094915877591276e+01,-7.860062591441313806e+00,-7.114765938802989353e+00
4.618568674063785906e+00,4.011890593173046859e+00,2.279094915877591276e+01,2.146425536556267488e+01,-7.114765938802989353e+00,-7.501065991475880601e+00
4.011890593173046859e+00,4.029031455137502604e+00,2.146425536556267488e+01,2.050623142698144719e+01,-7.501065991475880601e+00,-6.584267540712327005e+00
4.029031455137502604e+00,4.993563766146048799e+00,2.050623142698144719e+01,2.194675639444648141e+01,-6.584267540712327005e+00,-6.624622869907167200e+00
4.993563766146048799e+00,4.467994695532784277e+00,2.194675639444648141e+01,2.404405805631710535e+01,-6.624622869907167200e+00,-8.143610863974194203e+00
4.467994695532784277e+00,4.309999918346424153e+00,2.404405805631710535e+01,2.561530759477170349e+01,-8.143610863974194203e+00,-7.440190753031714621e+00
4.309999918346424153e+00,4.488204133951629871e+00,2.561530759477170349e+01,2.102693804284986001e+01,-7.440190753031714621e+00,-6.993286451791165703e+00
4.488204133951629871e+00,4.169800005892816408e+00,2.102693804284986001e+01,2.137522191778546699e+01,-6.993286451791165703e+00,-7.290876862595619734e+00
4.169800005892816408e+00,4.705269883991952895e+00,2.137522191778546699e+01,2.049671267932446383e+01,-7.290876862595619734e+00,-6.830913466962947211e+00
4.705269883991952895e+00,4.252742231657719252e+00,2.049671267932446383e+01,2.237613205183132337e+01,-6.830913466962947211e+00,-7.548740059207964315e+00
4.252742231657719252e+00,4.669100896666421363e+00,2.237613205183132337e+01,2.130379117917751586e+01,-7.548740059207964315e+00,-7.084690855438853241e+00
4.669100896666421363e+00,4.494278246712269720e+00,2.130379117917751586e+01,2.160131388423407017e+01,-7.084690855438853241e+00,-7.499732523779263360e+00
4.494278246712269720e+00,4.430842577509177538e+00,2.160131388423407017e+01,2.159715620833194194e+01,-7.499732523779263360e+00,-7.355135819911569506e+00
4.430842577509177538e+00,4.534735306985528069e+00,2.159715620833194194e+01,2.125299287184313357e+01,-7.355135819911569506e+00,-7.216061999379185465e+00
4.534735306985528069e+00,4.739248677224323636e+00,2.125299287184313357e+01,2.129843746571314611e+01,-7.216061999379185465e+00,-7.326757359196651720e+00
4.739248677224323636e+00,4.870971141987642028e+00,2.129843746571314611e+01,2.191443106479774272e+01,-7.326757359196651720e+00,-7.832271529764823548e+00
4.870971141987642028e+00,4.476242701560654957e+00,2.191443106479774272e+01,2.398023113253303507e+01,-7.832271529764823548e+00,-8.027150698812329566e+00
4.476242701560654957e+00,4.747351635233961531e+00,2.398023113253303507e+01,2.462302357846786904e+01,-8.027150698812329566e+00,-7.356411935833708782e+00
4.747351635233961531e+00,4.980008805943942463e+00,2.462302357846786904e+01,2.191540669665404550e+01,-7.356411935833708782e+00,-7.806610204616990956e+00
4.980008805943942463e+00,4.686154961819909204e+00,2.191540669665404550e+01,2.410051665654078690e+01,-7.806610204616990956e+00,-8.219714685220612438e+00
4.686154961819909204e+00,4.910376179130042651e+00,2.410051665654078690e+01,2.688750808314505747e+01,-8.219714685220612438e+00,-7.831437038227290870e+00
4.910376179130042651e+00,4.154966127941676746e+00,2.688750808314505747e+01,2.423894194211684905e+01,-7.831437038227290870e+00,-8.085165901765909879e+00
4.154966127941676746e+00,4.454639998743957108e+00,2.423894194211684905e+01,2.431959772708851020e+01,-8.085165901765909879e+00,-6.936760842950829620e+00
4.454639998743957108e+00,4.985466353893711400e+00,2.431959772708851020e+01,2.142260106132678388e+01,-6.936760842950829620e+00,-7.256315871854154054e+00
4.985466353893711400e+00,4.338107884005506065e+00,2.142260106132678388e+01,2.235095750184750329e+01,-7.256315871854154054e+00,-8.112377585824052773e+00
4.338107884005506065e+00,4.613854698444992408e+00,2.235095750184750329e+01,2.500921673717432370e+01,-8.112377585824052773e+00,-7.149610031467867444e+00
4.613854698444992408e+00,4.681266558892901664e+00,2.500921673717432370e+01,2.148581760228959325e+01,-7.149610031467867444e+00,-7.531484580317483690e+00
4.681266558892901664e+00,4.436947932645800563e+00,2.148581760228959325e+01,2.217968375833602579e+01,-7.531484580317483690e+00,-7.663979080492874907e+00
4.436947932645800563e+00,4.104207802737559696e+00,2.217968375833602579e+01,2.214850596696611973e+01,-7.663979080492874907e+00,-7.319341872263855464e+00
4.104207802737559696e+00,4.988388482337273722e+00,2.214850596696611973e+01,2.025073217402694326e+01,-7.319341872263855464e+00,-6.717985790334553009e+00
4.988388482337273722e+00,4.429679675266761762e+00,2.025073217402694326e+01,2.349126166201582322e+01,-6.717985790334553009e+00,-8.019664307629533084e+00
4.429679675266761762e+00,4.108344908063658707e+00,2.349126166201582322e+01,2.439261043930137518e+01,-8.019664307629533084e+00,-7.401169650845114134e+00
4.108344908063658707e+00,4.692917268280023535e+00,2.439261043930137518e+01,2.055382324292585494e+01,-7.401169650845114134e+00,-6.724287763785071093e+00
4.692917268280023535e+00,4.952413646068182018e+00,2.055382324292585494e+01,2.272421316254206403e+01,-6.724287763785071093e+00,-7.554169630754786091e+00
4.952413646068182018e+00,4.864722420584992157e+00,2.272421316254206403e+01,2.294714098823296666e+01,-7.554169630754786091e+00,-8.171483990374253992e+00
4.864722420584992157e+00,4.870792481872927127e+00,2.294714098823296666e+01,2.682791269732367567e+01,-8.171483990374253992e+00,-8.155862516883416902e+00
4.870792481872927127e+00,4.115651170147130777e+00,2.682791269732367567e+01,2.664442459480000380e+01,-8.155862516883416902e+00,-8.034737040989718082e+00
4.115651170147130777e+00,4.243451328236784725e+00,2.664442459480000380e+01,2.382578734629936434e+01,-8.034737040989718082e+00,-6.743893929963294731e+00
4.243451328236784725e+00,4.969194766346447523e+00,2.382578734629936434e+01,2.169870969400548333e+01,-6.743893929963294731e+00,-6.934935894024663483e+00
4.969194766346447523e+00,4.148094360520841128e+00,2.169870969400548333e+01,2.275179550784564242e+01,-6.934935894024663483e+00,-8.131653135011287503e+00
4.148094360520841128e+00,4.339953885816013823e+00,2.275179550784564242e+01,2.468425653610668746e+01,-8.131653135011287503e+00,-6.853732241067893582e+00
4.339953885816013823e+00,4.244449671459084250e+00,2.468425653610668746e+01,2.143203199435705386e+01,-6.853732241067893582e+00,-7.124586593263490641e+00
4.244449671459084250e+00,4.611981752775081489e+00,2.143203199435705386e+01,2.068555270428092641e+01,-7.124586593263490641e+00,-6.907487051214695306e+00
4.611981752775081489e+00,4.790946614761257827e+00,2.068555270428092641e+01,2.188832628356782095e+01,-6.907487051214695306e+00,-7.486459366271805749e+00
4.790946614761257827e+00,4.088086728990253604e+00,2.188832628356782095e+01,2.233696818317337218e+01,-7.486459366271805749e+00,-7.799873704204195235e+00
4.088086728990253604e+00,4.522579492092197562e+00,2.233696818317337218e+01,2.199805188365669295e+01,-7.799873704204195235e+00,-6.775388525842268805e+00
4.522579492092197562e+00,4.110323367067055145e+00,2.199805188365669295e+01,2.215438068514293946e+01,-6.775388525842268805e+00,-7.270086342005364521e+00
4.110323367067055145e+00,4.188513030450350172e+00,2.215438068514293946e+01,2.028647414140036886e+01,-7.270086342005364521e+00,-6.686754596098355208e+00
4.188513030450350172e+00,4.235222132260601846e+00,2.028647414140036886e+01,2.182530432526922581e+01,-6.686754596098355208e+00,-6.797437737729000062e+00
4.235222132260601846e+00,4.100338233822952816e+00,2.182530432526922581e+01,2.130034177504851556e+01,-6.797437737729000062e+00,-6.925922683369904576e+00
4.100338233822952816e+00,4.448509074785588879e+00,2.130034177504851556e+01,2.057988854295916425e+01,-6.925922683369904576e+00,-6.631018200040024624e+00
4.448509074785588879e+00,4.806134038962582622e+00,2.057988854295916425e+01,2.271668707661384801e+01,-6.631018200040024624e+00,-7.155153190999261170e+00
4.806134038962582622e+00,4.370213759329597991e+00,2.271668707661384801e+01,2.193480250753421146e+01,-7.155153190999261170e+00,-7.846787446459927651e+00
4.370213759329597991e+00,4.254894966288325975e+00,2.193480250753421146e+01,2.305567695518564975e+01,-7.846787446459927651e+00,-7.240605208270312509e+00
4.254894966288325975e+00,4.413995752776990855e+00,2.305567695518564975e+01,2.063206012426357105e+01,-7.240605208270312509e+00,-6.950655290489010874e+00
4.413995752776990855e+00,4.791875832599226115e+00,2.063206012426357105e+01,2.128724825947279342e+01,-6.950655290489010874e+00,-7.190335153065762874e+00
4.791875832599226115e+00,4.376547445712468232e+00,2.128724825947279342e+01,2.188637984890317867e+01,-7.190335153065762874e+00,-7.745739961566324716e+00
4.376547445712468232e+00,4.080353158541187852e+00,2.188637984890317867e+01,2.234760353022684498e+01,-7.745739961566324716e+00,-7.219408580345502813e+00
4.080353158541187852e+00,4.313674097658243944e+00,2.234760353022684498e+01,2.014894035145517748e+01,-7.219408580345502813e+00,-6.681360360991827285e+00
4.313674097658243944e+00,4.430418110350775152e+00,2.014894035145517748e+01,2.207392113753973817e+01,-6.681360360991827285e+00,-6.984463326516665127e+00
4.430418110350775152e+00,4.991020048543660437e+00,2.207392113753973817e+01,2.131641628849308390e+01,-6.984463326516665127e+00,-7.223636649055581671e+00
4.991020048543660437e+00,4.419580154793150584e+00,2.131641628849308390e+01,2.231690417652363223e+01,-7.223636649055581671e+00,-8.066114120108810681e+00
4.419580154793150584e+00,4.158494164991415332e+00,2.231690417652363223e+01,2.480905751219786737e+01,-8.066114120108810681e+00,-7.339114397019939062e+00
4.158494164991415332e+00,4.589922851002587123e+00,2.480905751219786737e+01,2.043970993382350443e+01,-7.339114397019939062e+00,-6.838450171280556766e+00
4.589922851002587123e+00,4.053447236295255607e+00,2.043970993382350443e+01,2.206090033175392762e+01,-6.838450171280556766e+00,-7.435874856593455817e+00
4.053447236295255607e+00,4.823425744821093986e+00,2.206090033175392762e+01,2.037427546870198825e+01,-7.435874856593455817e+00,-6.558939214554573738e+00
4.823425744821093986e+00,4.897433751251760725e+00,2.037427546870198825e+01,2.398593546320141812e+01,-6.558939214554573738e+00,-7.723945088182911256e+00
4.897433751251760725e+00,4.795171030739384221e+00,2.398593546320141812e+01,2.357827596844045814e+01,-7.723945088182911256e+00,-7.994501244563832820e+00
4.795171030739384221e+00,4.494325753843952498e+00,2.357827596844045814e+01,2.503976436732670052e+01,-7.994501244563832820e+00,-7.959888761053889539e+00
4.494325753843952498e+00,4.914795853428687522e+00,2.503976436732670052e+01,2.407250065586428533e+01,-7.959888761053889539e+00,-7.443355455599859560e+00
4.914795853428687522e+00,4.722424989518516192e+00,2.407250065586428533e+01,2.247074817109849576e+01,-7.443355455599859560e+00,-8.082526855756421824e+00
4.722424989518516192e+00,4.434634424837902600e+00,2.247074817109849576e+01,2.562075395597567251e+01,-8.082526855756421824e+00,-7.892363833274441021e+00
4.434634424837902600e+00,4.776706246261906763e+00,2.562075395597567251e+01,2.336516483947701417e+01,-7.892363833274441021e+00,-7.277475268953391918e+00
4.776706246261906763e+00,4.269725982904963857e+00,2.336516483947701417e+01,2.188853217642355276e+01,-7.277475268953391918e+00,-7.692256507131309817e+00
4.269725982904963857e+00,4.701564835783035079e+00,2.188853217642355276e+01,2.187222887196945820e+01,-7.692256507131309817e+00,-7.071431539207206463e+00
4.701564835783035079e+00,4.075955429972684563e+00,2.187222887196945820e+01,2.177884532354119074e+01,-7.071431539207206463e+00,-7.731810443349431239e+00
4.075955429972684563e+00,4.388227819897083215e+00,2.177884532354119074e+01,2.161556567490182701e+01,-7.731810443349431239e+00,-6.811167555038249333e+00
4.388227819897083215e+00,4.519349904132331730e+00,2.161556567490182701e+01,2.174998575877503981e+01,-6.811167555038249333e+00,-7.108981426417687821e+00
4.519349904132331730e+00,4.022061212757386706e+00,2.174998575877503981e+01,2.132324996903852110e+01,-7.108981426417687821e+00,-7.224374535422839472e+00
4.022061212757386706e+00,4.623008193003419919e+00,2.132324996903852110e+01,2.007433268209032917e+01,-7.224374535422839472e+00,-6.563935961436909494e+00
4.623008193003419919e+00,4.070228417226929629e+00,2.007433268209032917e+01,2.351086692304734171e+01,-6.563935961436909494e+00,-7.424999842818396090e+00
4.070228417226929629e+00,4.822546222357630974e+00,2.351086692304734171e+01,2.044246777666168668e+01,-7.424999842818396090e+00,-6.556708205058996874e+00
4.822546222357630974e+00,4.498298588704551015e+00,2.044246777666168668e+01,2.406464022737655739e+01,-6.556708205058996874e+00,-7.743696017971127610e+00
4.498298588704551015e+00,4.086954146493209983e+00,2.406464022737655739e+01,2.270178722435516860e+01,-7.743696017971127610e+00,-7.437047148872148128e+00
4.086954146493209983e+00,4.632276916859347615e+00,2.270178722435516860e+01,2.049955138754205919e+01,-7.437047148872148128e+00,-6.680295404984385677e+00
4.632276916859347615e+00,4.170393347443006604e+00,2.049955138754205919e+01,2.290412235374309091e+01,-6.680295404984385677e+00,-7.440094960623889975e+00
4.170393347443006604e+00,4.710341492335683888e+00,2.290412235374309091e+01,2.071218687914188195e+01,-7.440094960623889975e+00,-6.829394861492230184e+00
4.710341492335683888e+00,4.217509691339232702e+00,2.071218687914188195e+01,2.242087694704139267e+01,-6.829394861492230184e+00,-7.597424234143458577e+00
4.217509691339232702e+00,4.010977902588116706e+00,2.242087694704139267e+01,2.126715911573212736e+01,-7.597424234143458577e+00,-6.990744641169881035e+00
4.010977902588116706e+00,4.724564010204201026e+00,2.126715911573212736e+01,2.021702546125694866e+01,-6.990744641169881035e+00,-6.561633554632431142e+00
4.724564010204201026e+00,4.079736285242336891e+00,2.021702546125694866e+01,2.377361007411686700e+01,-6.561633554632431142e+00,-7.650165497846356466e+00
4.079736285242336891e+00,4.420907741347845921e+00,2.377361007411686700e+01,2.123405520282981485e+01,-7.650165497846356466e+00,-6.724075564763809076e+00
4.420907741347845921e+00,4.909023918950649268e+00,2.123405520282981485e+01,2.216645716961285473e+01,-6.724075564763809076e+00,-7.117589061990247323e+00
4.909023918950649268e+00,4.213585356663561043e+00,2.216645716961285473e+01,2.218808354293419782e+01,-7.117589061990247323e+00,-8.047549700436169573e+00
4.213585356663561043e+00,4.916702110508561319e+00,2.218808354293419782e+01,2.415582396549491051e+01,-8.047549700436169573e+00,-7.030901465561977481e+00
4.916702110508561319e+00,4.087554911427727866e+00,2.415582396549491051e+01,2.232721678370817742e+01,-7.030901465561977481e+00,-7.945851293643462654e+00
4.087554911427727866e+00,4.791446581799609916e+00,2.232721678370817742e+01,2.301432366647410177e+01,-7.945851293643462654e+00,-6.877659522864300712e+00
4.791446581799609916e+00,4.230208829677271964e+00,2.301432366647410177e+01,2.234033937623020449e+01,-6.877659522864300712e+00,-7.717473887986369796e+00
4.230208829677271964e+00,4.672955661299671881e+00,2.234033937623020449e+01,2.189726626106579488e+01,-7.717473887986369796e+00,-7.032836663582746617e+00
4.672955661299671881e+00,4.118087239250628251e+00,2.189726626106579488e+01,2.174868929064930612e+01,-7.032836663582746617e+00,-7.595440451027702267e+00
4.118087239250628251e+00,4.016002987438361593e+00,2.174868929064930612e+01,2.108541818452417260e+01,-7.595440451027702267e+00,-6.705430905514398354e+00
4.016002987438361593e+00,4.177120624040695063e+00,2.108541818452417260e+01,2.128571128180900018e+01,-6.705430905514398354e+00,-6.535917476097008461e+00
4.177120624040695063e+00,4.025859873238682773e+00,2.128571128180900018e+01,2.259938331314571158e+01,-6.535917476097008461e+00,-6.731181722202314255e+00
4.025859873238682773e+00,4.990188314579225626e+00,2.259938331314571158e+01,2.116749962549221209e+01,-6.731181722202314255e+00,-6.464367866752944281e+00
4.990188314579225626e+00,4.925430416492053709e+00,2.116749962549221209e+01,2.504471598307428337e+01,-6.464367866752944281e+00,-7.936141960461651657e+00
4.925430416492053709e+00,4.275591951307879057e+00,2.504471598307428337e+01,2.491442230175973194e+01,-7.936141960461651657e+00,-8.133815885905876897e+00
4.275591951307879057e+00,4.089877581645893656e+00,2.491442230175973194e+01,2.499062200822489288e+01,-8.133815885905876897e+00,-7.102132145478036840e+00
4.089877581645893656e+00,4.161136164580774732e+00,2.499062200822489288e+01,2.029200567406204314e+01,-7.102132145478036840e+00,-6.693990072624561805e+00
4.161136164580774732e+00,4.904325564531081483e+00,2.029200567406204314e+01,2.166682891763260344e+01,-6.693990072624561805e+00,-6.785107800395707045e+00
4.904325564531081483e+00,4.518182452640136404e+00,2.166682891763260344e+01,2.301224125963684131e+01,-6.785107800395707045e+00,-7.891890198656024147e+00
4.518182452640136404e+00,4.359423385207145785e+00,2.301224125963684131e+01,2.359732479267581340e+01,-7.891890198656024147e+00,-7.443754169965289158e+00
4.359423385207145785e+00,4.094331987055884525e+00,2.359732479267581340e+01,2.114596487243729683e+01,-7.443754169965289158e+00,-7.099944899496636985e+00
4.094331987055884525e+00,4.563114686117423879e+00,2.114596487243729683e+01,2.024277793957861959e+01,-7.099944899496636985e+00,-6.575025975283207202e+00
4.563114686117423879e+00,4.204954253078874160e+00,2.024277793957861959e+01,2.324637605435031062e+01,-6.575025975283207202e+00,-7.337905867279663319e+00
4.204954253078874160e+00,4.746303810742049656e+00,2.324637605435031062e+01,2.054167047938852164e+01,-7.337905867279663319e+00,-6.895148227432107646e+00
4.746303810742049656e+00,4.311885180966157805e+00,2.054167047938852164e+01,2.221773056063845786e+01,-6.895148227432107646e+00,-7.656886666821032250e+00
4.311885180966157805e+00,4.026183117117065891e+00,2.221773056063845786e+01,2.188889721371158714e+01,-7.656886666821032250e+00,-7.037833466461889564e+00
4.026183117117065891e+00,4.475406253552555391e+00,2.188889721371158714e+01,2.019640579971686023e+01,-7.037833466461889564e+00,-6.550496421286882587e+00
4.475406253552555391e+00,4.980699327297794632e+00,2.019640579971686023e+01,2.324428527924160903e+01,-6.550496421286882587e+00,-7.221899463420889731e+00
4.980699327297794632e+00,4.403803338158894576e+00,2.324428527924160903e+01,2.233821271611944326e+01,-7.221899463420889731e+00,-8.058082130843764901e+00
4.403803338158894576e+00,4.199149287264789976e+00,2.233821271611944326e+01,2.470195225043085330e+01,-8.058082130843764901e+00,-7.326077125723164940e+00
4.199149287264789976e+00,4.739209633323989479e+00,2.470195225043085330e+01,2.054675816680913414e+01,-7.326077125723164940e+00,-6.885219360741850814e+00
4.739209633323989479e+00,4.081770840525666522e+00,2.054675816680913414e+01,2.231521291160946419e+01,-6.885219360741850814e+00,-7.666796515924113820e+00
4.081770840525666522e+00,4.147889754681561847e+00,2.231521291160946419e+01,2.127779606494719289e+01,-7.666796515924113820e+00,-6.743922416598658209e+00
4.147889754681561847e+00,4.735600067598429774e+00,2.127779606494719289e+01,2.140118115722246372e+01,-6.743922416598658209e+00,-6.727924690662105967e+00
4.735600067598429774e+00,4.758258896500118240e+00,2.140118115722246372e+01,2.291049862794160674e+01,-6.727924690662105967e+00,-7.627683950816241065e+00
4.758258896500118240e+00,4.984078757546009264e+00,2.291049862794160674e+01,2.263510262073681290e+01,-7.627683950816241065e+00,-7.823232630781470576e+00
4.984078757546009264e+00,4.175248771511196999e+00,2.263510262073681290e+01,2.419074854234322913e+01,-7.823232630781470576e+00,-8.308147825751275306e+00
4.175248771511196999e+00,4.003650574536478324e+00,2.419074854234322913e+01,2.654275852174422567e+01,-8.308147825751275306e+00,-6.930496785701516949e+00
4.003650574536478324e+00,4.999050529409695187e+00,2.654275852174422567e+01,2.036290880505359624e+01,-6.930496785701516949e+00,-6.502599244120799149e+00
4.999050529409695187e+00,4.204149757826249889e+00,2.036290880505359624e+01,2.468939493888892400e+01,-6.502599244120799149e+00,-7.976690165666777688e+00
4.204149757826249889e+00,4.672219516578310028e+00,2.468939493888892400e+01,2.344487464048846803e+01,-7.976690165666777688e+00,-6.931145642288752740e+00
4.672219516578310028e+00,4.987165332121755057e+00,2.344487464048846803e+01,2.202332499775283736e+01,-6.931145642288752740e+00,-7.608755775406585542e+00
4.987165332121755057e+00,4.792419680906231605e+00,2.202332499775283736e+01,2.311750684936827227e+01,-7.608755775406585542e+00,-8.243451310334600990e+00
4.792419680906231605e+00,4.793832008605509287e+00,2.311750684936827227e+01,2.735724234078075767e+01,-8.243451310334600990e+00,-7.930095784175092533e+00
4.793832008605509287e+00,4.464738751460811450e+00,2.735724234078075767e+01,2.458621940902279590e+01,-7.930095784175092533e+00,-7.966629155935903484e+00
4.464738751460811450e+00,4.014278491669798221e+00,2.458621940902279590e+01,2.411150248564477749e+01,-7.966629155935903484e+00,-7.420645555883318423e+00
4.014278491669798221e+00,4.747094305932255232e+00,2.411150248564477749e+01,2.025216528509304581e+01,-7.420645555883318423e+00,-6.607413887833593513e+00
4.747094305932255232e+00,4.393689164217715160e+00,2.025216528509304581e+01,2.355705445857245195e+01,-6.607413887833593513e+00,-7.650426150591957075e+00
4.393689164217715160e+00,4.757487227694332965e+00,2.355705445857245195e+01,2.197513491328887625e+01,-7.650426150591957075e+00,-7.252668939944778792e+00
4.757487227694332965e+00,4.312513582392822897e+00,2.197513491328887625e+01,2.177559158931778072e+01,-7.252668939944778792e+00,-7.719974169897501959e+00
4.312513582392822897e+00,4.630169610715456407e+00,2.177559158931778072e+01,2.220807871725034843e+01,-7.719974169897501959e+00,-7.054515701922118964e+00
